sex_name,age_name,year,china_rate,us_rate,china_us_rate_ratio,log2_china_us_rate_ratio,absolute_rate_difference,comparison,formal_inference_performed,method_note
Female,0-4 years,1990,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,1995,242.05779224427,517.0821637673899,0.4681224942679709,-1.0950420036483575,-275.02437152311995,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,1996,242.35193130638,517.45136516558,0.46835692708788096,-1.0943196918365696,-275.09943385919996,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,1997,242.73652577068,518.39736416424,0.46824413577414636,-1.0946671684223204,-275.66083839355997,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,1998,243.14879588402,519.5745546143401,0.467976720038763,-1.095491331574401,-276.42575873032007,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,1999,243.5242777887,520.6445184478599,0.46773617921627614,-1.096233069899594,-277.1202406591599,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2000,243.83052755977,521.26160271896,0.4677699763188428,-1.0961288291909634,-277.4310751591901,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2001,243.843584868,521.6168827691,0.4674764044704824,-1.0970345470261444,-277.7732979011,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2002,243.40934697061,522.05575595453,0.46625162962825456,-1.1008193270476527,-278.64640898392,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2003,242.74950495212,522.47027327856,0.46461878764669123,-1.105880601746477,-279.72076832643995,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2004,242.12041759655003,522.7457190912199,0.4631705411523411,-1.1103845977885343,-280.6253014946699,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2005,241.8018376106,522.7795132603301,0.4625312038388719,-1.1123773971393933,-280.9776756497301,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2006,241.7803360766,522.59189874757,0.46265611207530083,-1.1119878446860525,-280.81156267097,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2007,241.75546212275,522.1599744464199,0.4629911788605641,-1.110943388087275,-280.4045123236699,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2008,241.63349010624,521.4418014993,0.46339493575595964,-1.1096858171923654,-279.80831139306,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2009,241.33860242129,520.34301144767,0.4638067526838707,-1.108404270175947,-279.00440902638,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2010,240.80318411318,518.77236866074,0.4641788935961186,-1.1072471706463491,-277.96918454755996,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2011,239.82965718797,512.89935937299,0.46759593827755475,-1.0966656967805808,-273.06970218502,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2012,238.52793515717,501.32412264165,0.47579584620880383,-1.0715854180804267,-262.79618748448,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2013,237.18899373116,487.63096526536,0.4864108529327829,-1.0397526759380455,-250.44197153419998,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2014,236.08998504802,475.41131218349,0.4966015300807537,-1.0098393882729009,-239.32132713547,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2015,235.49984121019,468.2380495808701,0.5029489624369291,-0.991516087252107,-232.7382083706801,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2016,235.48480467413,464.86019142883,0.5065712423133627,-0.9811629162765754,-229.37538675469997,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2017,235.80276442319,461.80480328953,0.5106113291666061,-0.9697025470538916,-226.00203886634,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2018,236.32876053677,459.3031521252501,0.5145376413012818,-0.9586514727102189,-222.9743915884801,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2019,236.94447489585,457.59371707204,0.5178053501520155,-0.949518223125768,-220.64924217619003,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2020,237.52718090211,456.91513461812,0.5198496677082718,-0.9438336158805519,-219.38795371601003,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2021,237.9655616093,461.575110477,0.5155511122845903,-0.9558126298854763,-223.6095488677,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2022,238.44248488802,466.31975517107,0.5113282940383838,-0.9676782360061078,-227.87727028305002,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,20-24 years,2023,239.84696818256,457.84693643404,0.5238584100848597,-0.9327511660853308,-217.99996825148,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,1990,379.75976484954,783.9067599186501,0.4844450695755571,-1.0455950047757143,-404.1469950691101,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,1991,379.20728410486,780.99558249345,0.48554344301690117,-1.0423277112488671,-401.78829838859,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,1992,378.74050422161,778.37395563531,0.48657910696983875,-1.039253720599773,-399.6334514137,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,1993,378.34212806606,776.1733026386901,0.48744542846274486,-1.0366873826776002,-397.83117457263006,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,1994,378.06860971701,774.51796710462,0.48813407277089216,-1.0346506365342973,-396.44935738760995,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,1995,377.92727682424,773.53568818713,0.4885712224990629,-1.0333592054544716,-395.60841136288997,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,1996,377.98815777638,772.88960676661,0.48905840428841646,-1.0319213300250987,-394.90144899023,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,1997,378.36555447602,772.25762781441,0.48994731919559537,-1.0293014608046862,-393.89207333838993,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,1998,378.88560686248,771.75851396845,0.49093803308267636,-1.0263871579362818,-392.87290710596994,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,1999,379.3746045045101,771.5021912823701,0.4917349669142532,-1.0240471470907713,-392.12758677785996,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,2000,379.65531460871,771.5964214255,0.49203871877387506,-1.02315624845862,-391.94110681679,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,2001,379.48214705902,772.82436373138,0.49103284635954003,-1.0261085618034833,-393.34221667236,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,2002,378.88683400835,775.2791180639,0.4887102272979335,-1.0329487985335495,-396.39228405555,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,2003,378.1681489583,778.0891904190801,0.4860215944583654,-1.0409076791512102,-399.9210414607801,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,2004,377.61820829111,780.3884968628801,0.4838848981105116,-1.0472641810106513,-402.77028857177004,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,2005,377.57631157977,781.32272366027,0.48325269462397646,-1.049150317940123,-403.74641208049997,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,2006,378.14110915467,780.8845399621599,0.48424714513235717,-1.046184551408408,-402.7434308074899,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,2007,378.93304037136,779.64319167368,0.4860339247725549,-1.0408710786015856,-400.71015130232,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Female,25-29 years,2008,379.7502376988,777.71723547169,0.4882883140277575,-1.034194843833844,-397.96699777288995,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
